"ID"	"S01"	"S02"	"S03"	"S04"	"S05"
"TCGA.Q3.AA2A.01"	0.0564277295050525	0.163617508155318	0.169654001750812	0.341917743447265	2.26046205687571e-14
"TCGA.RB.AA9M.01"	0.121522471267214	0.542871382049469	1.10835114443626e-14	1.10835114443626e-14	0.102408066163669
"TCGA.S4.A8RM.01"	2.2966794821596e-14	2.2966794821596e-14	0.170157249572969	2.2966794821596e-14	0.398424963892846
"TCGA.S4.A8RO.01"	2.79380926058591e-14	2.79380926058591e-14	0.0619319913645009	2.79380926058591e-14	0.0871507745592806
"TCGA.S4.A8RP.01"	1.16899480997829e-14	0.42462735292407	0.299160296139339	1.16899480997829e-14	0.210230476967664
"TCGA.US.A776.01"	0.0103755764223588	9.44517212910439e-15	9.44517212910439e-15	9.44517212910439e-15	9.44517212910439e-15
"TCGA.US.A779.01"	0.0394414552073893	1.16501660870062e-14	1.16501660870062e-14	1.16501660870062e-14	1.16501660870062e-14
"TCGA.US.A77G.01"	2.39641342189002e-14	0.1050169198217	2.39641342189002e-14	2.39641342189002e-14	2.39641342189002e-14
"TCGA.XD.AAUI.01"	0.493755961664905	0.182863670812504	0.0759026754425744	8.32359040766284e-15	0.247477692079975
"TCGA.YY.A8LH.01"	0.158114164673799	1.38081729824376e-14	1.38081729824376e-14	1.38081729824376e-14	0.0828157446656889
"TCGA.Z5.AAPL.01"	0.115546086531082	1.44206337020763e-15	0.0851874285299411	1.44206337020763e-15	0.0692501459002738
