"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"
"TCGA.LB.A8F3.01"	0.0269839072137284	8.6773905470709e-15	0.105560060862441	8.6773905470709e-15	8.6773905470709e-15	8.6773905470709e-15	8.6773905470709e-15
"TCGA.LB.A9Q5.01"	0.000531428980449585	0.000443927940652453	4.59434493872832e-15	0.0441991112001697	4.59434493872832e-15	4.59434493872832e-15	4.59434493872832e-15
"TCGA.OE.A75W.01"	0.160731925529767	0.124187073693862	0.0190831340314438	1.38129667081292e-14	1.38129667081292e-14	1.38129667081292e-14	1.38129667081292e-14
"TCGA.Q3.AA2A.01"	0.0125372913860004	1.42498751226221e-14	0.0237316267060647	0.0463194890547378	0.225143844628067	0.00655440540451364	0.0131832190729586
"TCGA.RB.AA9M.01"	1.62931094960921e-14	0.156970291545028	0.0152643057820679	0.146510757149126	0.0181719928287089	0.134199032378692	1.62931094960921e-14
"TCGA.S4.A8RM.01"	0.060759018899198	0.206502590355845	0.180376752417972	1.07204981295151e-14	1.07204981295151e-14	0.203412907412064	1.07204981295151e-14
"TCGA.S4.A8RO.01"	1.31560977999464e-14	0.0099953562872661	1.31560977999464e-14	1.31560977999464e-14	1.31560977999464e-14	0.103648172154052	1.31560977999464e-14
"TCGA.S4.A8RP.01"	0.0672508659967003	0.115553099315378	0.0490665930161122	1.45168273360573e-14	0.112212245555823	0.0694519278662494	1.45168273360573e-14
"TCGA.US.A776.01"	1.03891961980173e-14	0.0310412585944555	0.135285083275172	1.03891961980173e-14	1.03891961980173e-14	0.0561742672237994	0.0807204299558179
"TCGA.US.A779.01"	1.29259017530155e-14	1.29259017530155e-14	0.16799672815999	1.29259017530155e-14	0.0390609949074734	1.29259017530155e-14	1.29259017530155e-14
"TCGA.US.A77G.01"	2.38330165438342e-14	0.0088305249487343	0.113070298810415	2.38330165438342e-14	2.38330165438342e-14	0.189639798407758	0.098775549121266
"TCGA.XD.AAUI.01"	0.173000510553771	0.423515366117868	0.0415930968974117	1.76935092310905e-14	1.76935092310905e-14	0.093950411277805	1.76935092310905e-14
"TCGA.YY.A8LH.01"	0.0395458624895969	0.0157092891936778	1.55537002060745e-14	1.55537002060745e-14	1.55537002060745e-14	1.55537002060745e-14	1.55537002060745e-14
"TCGA.Z5.AAPL.01"	0.0516201148839427	0.0800098472714873	1.47445539081187e-15	1.47445539081187e-15	1.47445539081187e-15	0.00765262683867713	1.47445539081187e-15
