"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"
"TCGA.IB.A7M4.01"	0.194232200541965	1.47680934080209e-14	0.103856125454898	1.47680934080209e-14	0.0353932880065675	0.0542284431373102	1.47680934080209e-14	0.419871348974735
"TCGA.IB.AAUM.01"	0.190811860658561	0.0312042224313763	0.00604338913937598	1.21799109847258e-14	0.162882007061986	0.07871089829133	0.0570994693345211	1.21799109847258e-14
"TCGA.IB.AAUN.01"	0.121402163527533	0.0211265089975517	0.202588588912838	0.100660897852721	0.0962007615579874	0.215950235106726	1.42053648961387e-14	0.120291261850961
"TCGA.IB.AAUO.01"	0.119912923139529	1.51819834284305e-14	0.127886570363744	1.51819834284305e-14	0.0990249409701838	1.51819834284305e-14	0.12324985902382	0.27680960570569
"TCGA.IB.AAUU.01"	0.069025548616095	0.0249207086691267	0.133557207210585	0.110316622521101	0.144448527429814	0.0210725935372738	0.275808031819367	0.0794642901981578
"TCGA.IB.AAUW.01"	0.246434982437053	0.406767654242691	0.00256480910514008	0.0935075966965573	0.0377910954297454	0.078016054343512	0.126750802548833	9.25200424233669e-15
"TCGA.L1.A7W4.01"	0.0326006931426474	9.84838122982434e-15	0.11290304640538	0.231479107663093	0.0249030112210966	9.84838122982434e-15	9.84838122982434e-15	0.349536618474883
"TCGA.LB.A7SX.01"	1.29456752391033e-14	0.0189000346586417	0.0168686489373575	0.184597096294044	0.390318416009643	1.29456752391033e-14	0.0703175405915904	0.0888012336468355
"TCGA.LB.A8F3.01"	0.120267878179192	1.14086115406573e-14	0.0116516890174089	1.14086115406573e-14	0.318827246322174	1.14086115406573e-14	1.14086115406573e-14	1.14086115406573e-14
"TCGA.LB.A9Q5.01"	0.138926559235125	3.46897509019193e-12	0.0230723629038789	1.15442891423477e-14	0.0836023373529177	1.15442891423477e-14	0.134119067370812	1.15442891423477e-14
"TCGA.OE.A75W.01"	0.0277492946198154	1.10574413550768e-14	0.168111074588679	1.10574413550768e-14	0.115073092713438	0.0166914551905518	0.0298380592980872	0.109460141428323
"TCGA.Q3.AA2A.01"	0.174113320709914	0.0865951086738978	0.107036243619719	0.00286959013993326	0.105999420133573	1.21703583282352e-14	0.0427583195562427	0.281831564616563
"TCGA.RB.AA9M.01"	1.54429426358867e-14	0.537344217664384	0.120069297781117	0.207578557836011	0.0380680170731347	0.0257045986809196	0.030701931034961	1.54429426358867e-14
"TCGA.S4.A8RM.01"	0.0579308029880392	0.0269431802845784	0.0447457236560887	0.24040001881034	1.34685963265229e-14	1.34685963265229e-14	0.0292024268356818	0.0502818700015569
"TCGA.S4.A8RO.01"	0.0978377204248807	0.0129931941439666	0.0606936626323017	0.0144525477302233	1.41777711094841e-14	0.0495361557894218	0.0368532623327959	0.474244980442052
"TCGA.S4.A8RP.01"	0.180947494259686	0.286417532119377	0.218902669974175	0.112144263051681	0.0445528826280732	0.014255256082917	0.131224929359494	0.0115549725245433
"TCGA.US.A776.01"	0.131135288128575	8.96813962571143e-15	8.96813962571143e-15	0.0578779170613829	0.142710320351457	8.96813962571143e-15	8.96813962571143e-15	8.96813962571143e-15
"TCGA.US.A779.01"	0.0301891320513115	1.51982221220999e-14	0.00443479637219772	0.011187283804952	0.189390988391119	0.0221884101846227	0.129865785506417	0.0385092900933549
"TCGA.US.A77G.01"	0.105372845349175	1.40958688895325e-14	1.40958688895325e-14	0.160255059087774	0.138981284476002	1.40958688895325e-14	0.00119822704782116	1.40958688895325e-14
"TCGA.XD.AAUI.01"	0.212599623152737	0.263402036910809	0.108232292810871	0.0332090811690448	0.0415378591812692	0.0998338731515005	0.122926039898198	0.110284176410518
"TCGA.YY.A8LH.01"	1.32212945932411e-14	0.00542309347257376	1.32212945932411e-14	0.0430600157661567	0.173782852289293	0.0551763435145449	1.32212945932411e-14	0.121241494463212
"TCGA.Z5.AAPL.01"	1.01738895330752e-14	0.166106205764353	0.00360087841940446	0.148883537190345	4.47623453008396e-07	2.19489912702483e-14	0.275354543378156	0.279588407338228
